Plant,Crop_density,Fertilizer_usage,Pest_pressure,Sunlight_exposure,TimestampPerDay
maize,9.98945372907961,90.038070568537,52.2577731448307,6.33951186257275,2025-01-03
maize,7.35880237116181,121.569790715195,52.0543748767598,6.34472097816236,2025-01-04
maize,8.26265045705591,135.469448158612,55.3269882759744,6.94516430601491,2025-01-05
maize,10.3516517758044,156.833499545579,63.2321238094559,9.28207479315532,2025-01-06
maize,12.1774757071564,70.0114815852605,49.220274628507,10.0186297489244,2025-01-07
maize,13.4968606001216,69.1423489369196,62.6130646787503,7.97436776137382,2025-01-08
maize,5.77801462230704,127.236373249368,73.5511879150114,8.12867050244474,2025-01-09
maize,12.5503040992574,97.4342487902609,73.1509947539816,7.35574770347425,2025-01-10
maize,13.1032526356741,143.015172029389,31.9341646173807,9.93891860440863,2025-01-11
maize,8.31928710866832,130.075433660506,45.2287345259807,11.2854369170103,2025-01-12
maize,12.5493668908348,156.5443354532,46.3821341471031,9.36311331410015,2025-01-13
maize,8.48064842578368,64.9097924881238,4.17868543379881,9.54149215038743,2025-01-14
maize,14.1461649469844,163.916229784185,70.0508955497834,7.4235762555004,2025-01-15
maize,8.07616062000782,83.2757211170948,88.470864632309,11.1929851363972,2025-01-16
maize,10.8675353626158,111.697654383644,12.7998999947774,10.7722285182705,2025-01-17
maize,13.6723340199788,102.325107684121,34.7560391888828,9.57139739406048,2025-01-18
maize,17.5450248462309,166.57231522635,25.5701996866598,8.13986189142482,2025-01-19
maize,13.7169986192438,55.1206948085303,86.7148848643253,7.68152571289515,2025-01-20
maize,9.15477207376625,169.536598418755,94.9147420322362,10.3971239878623,2025-01-21
maize,7.47000392821849,86.6107067780039,26.7635436196035,9.37918892186861,2025-01-22
maize,5.20114533632249,58.4708177115748,83.7829807697821,10.8319258328239,2025-01-23
maize,18.1987396572435,178.584026035962,57.8945114713155,9.89174411986436,2025-01-24
maize,13.4117257996947,179.690581348775,40.9810966083961,11.9474052762897,2025-01-25
maize,9.75233118375215,128.997625566411,72.0209661398819,11.9112554720343,2025-01-26
maize,18.6003872313931,116.715463088358,13.059975510986,10.3350428668814,2025-01-27
maize,15.2379574154693,109.036132920464,9.18395815548377,5.21217417065133,2025-01-28
maize,12.6173739274694,79.3631310148552,43.3735260231245,10.0269332576899,2025-01-29
maize,10.481830006234,194.465371787576,62.5663983211316,11.9252292232328,2025-01-30
maize,5.13647944865011,138.777068906878,1.47228435139423,7.02547391854289,2025-01-31
maize,8.44109909948445,68.2060073092701,32.1160455697095,11.5937288145653,2025-02-01
maize,12.3154689964152,62.5209883418186,68.699564346187,5.32110079419102,2025-02-02
maize,5.47270014716131,98.300501869008,72.3155220203366,7.92922523123051,2025-02-03
maize,7.90993716586855,138.240078367655,15.7257541028221,9.35492288249931,2025-02-04
maize,8.9570461381695,148.056057605563,97.0858262796244,7.13973406659297,2025-02-05
maize,13.5915201983168,181.35636770905,38.8699702273551,5.69395581126535,2025-02-06
maize,14.5286640997949,177.389973058181,33.1322199212173,5.42176126758717,2025-02-07
maize,19.9326630748273,175.053134990226,53.3623864344706,7.98570892490657,2025-02-08
maize,12.7088770599901,161.273491816951,37.1919800542869,10.5500474130111,2025-02-09
maize,7.80551264087609,79.447672782805,76.3193103723278,8.67747772772163,2025-02-10
maize,7.04495444822971,132.208771161745,0.561421019431851,10.1661622079078,2025-02-11
maize,9.30491297798995,166.047279406708,0.0381033382592321,8.84329643357288,2025-02-12
maize,7.48417760834058,132.885217273869,20.8016174201112,5.58515122463439,2025-02-13
maize,12.5167669646323,173.400027917796,57.0877091264871,11.8403311997654,2025-02-14
maize,6.17945921668751,69.1468030295436,27.9164547199855,10.1912309305896,2025-02-15
maize,14.2556510503607,107.431163957315,8.67008251978656,7.07741801092522,2025-02-16
maize,14.8989923024886,115.023297794348,79.4704144449591,8.50813317003236,2025-02-17
maize,18.8461963605554,105.382617291027,55.0059787869374,7.88622711614451,2025-02-18
maize,10.1616830275896,60.8791805192695,99.8997464446239,5.2805862640897,2025-02-19
maize,15.4439251772778,64.6226332549051,35.8673217121373,9.2018121972192,2025-02-20
maize,10.6904108860547,128.231885232748,62.7557311427644,10.1060099143889,2025-02-21
maize,17.8434430089379,149.422987609224,99.8719349760149,5.81746230048061,2025-02-22
maize,16.1567662200718,53.06463216807,52.3315262739401,9.47085517222036,2025-02-23
maize,15.9843322606809,148.778041629273,11.1746495399398,5.31137244484217,2025-02-24
maize,16.0423981397314,95.1234805127726,18.9744443176203,10.2818038841137,2025-02-25
maize,17.8302420017723,151.196033351037,20.0183965435756,5.09741891910313,2025-02-26
maize,11.7798008039959,170.470187160514,11.5668292534469,9.95451263787955,2025-02-27
maize,18.4403384569917,118.157178893217,40.460341506329,10.1960996809712,2025-02-28
maize,6.75257779652477,97.0473263504378,74.1617243265759,6.03637752628293,2025-03-01
maize,12.6476475460341,129.427207839416,10.3644120914505,9.79578208333223,2025-03-02
maize,12.3577740603127,111.929869008668,14.6582709970015,8.23333495289269,2025-03-03
maize,17.6581888251044,185.467986677707,50.940865445197,11.7233279946908,2025-03-04
maize,14.0809077912748,156.806115326432,18.2298379797022,8.04104578416031,2025-03-05
maize,6.35334942599079,179.102459120205,78.0935214447762,10.9587203643597,2025-03-06
maize,15.2496497752901,96.763591023973,98.6789299589765,7.95841554010508,2025-03-07
maize,6.28992699797319,74.3791666519385,83.342570567342,5.18714097227244,2025-03-08
maize,7.02891335545945,156.224447448046,81.5428071085609,7.66392821789967,2025-03-09
maize,11.4926219031016,50.5137904119127,16.6395642202133,8.52353307774909,2025-03-10
maize,17.7969929443193,56.7532057160547,24.0988256334876,8.12852449815593,2025-03-11
maize,8.19155341180029,80.9585165361021,39.9414272806013,8.59273666908667,2025-03-12
maize,5.69470359220546,86.3277906548448,70.6192311292806,6.74855112668991,2025-03-13
maize,12.0212680240843,125.673406313048,47.3621856951418,11.122159845105,2025-03-14
maize,19.8107187741919,83.5511794097536,62.3004596680579,6.68388111769922,2025-03-15
maize,11.7169467609227,72.8304495189444,51.1185581335654,8.45603863273813,2025-03-16
maize,10.3585730064934,118.755561752315,10.0303879750435,5.89279330798145,2025-03-17
maize,11.1818079369518,72.7560682052355,57.011586123377,11.1937901915405,2025-03-18
maize,5.41477067161077,88.4060551525202,44.746384473151,10.1966079752597,2025-03-19
maize,9.16432948355947,111.115110167241,5.08129141573574,7.84924317713596,2025-03-20
maize,14.3817238796473,183.836015936063,96.4713792386266,8.37124502132306,2025-03-21
maize,7.9111987154144,117.779191953536,50.7101839219459,10.3424840705934,2025-03-22
maize,5.461923401636,132.006187890908,45.5495426291582,6.17412914355984,2025-03-23
maize,5.85057491710187,153.600524120977,43.6730193102093,7.26625039224836,2025-03-24
maize,5.79689531342202,109.843399826471,57.419858790798,10.5518918928968,2025-03-25
maize,16.9477408364629,191.483947453998,4.49492631831376,9.92858090195004,2025-03-26
maize,6.43689105509509,132.186049291572,94.9826561273018,8.71401455717343,2025-03-27
maize,16.9146798246726,163.201587967588,83.8672048190089,11.3426056221094,2025-03-28
maize,13.2332197367242,184.611705124745,31.6994812859845,8.27430762483107,2025-03-29
maize,8.08213776573983,119.706157591117,2.44111919402792,7.38155211530171,2025-03-30
maize,19.3901524212202,113.787251482765,56.438466847815,9.15716323105225,2025-03-31
maize,15.0697173867417,79.4925707545852,76.4686880037692,9.02671098190191,2025-04-01
maize,12.1992348081514,69.0840865543395,95.3815125170674,9.29383882922946,2025-04-02
maize,11.6092984803275,51.708005261829,73.8830862530083,6.43350594847518,2025-04-03
maize,17.4896741372135,107.800641479508,64.9944126530648,11.1001907791003,2025-04-04
maize,13.3350029402541,168.159836594608,43.8854161235081,11.5977380928393,2025-04-05
maize,9.96554406749441,157.480382451536,47.7327060135174,7.51153317369178,2025-04-06
maize,8.06972771146671,87.9405254867587,32.7695401818952,5.67348946934044,2025-04-07
maize,5.19448668927266,129.9646296686,99.4232518465174,7.0227758283696,2025-04-08
maize,14.1792979325781,191.179747272164,27.717741191384,8.63077887568966,2025-04-09
maize,6.31027438494495,155.846747225682,99.3811914113465,11.4356263702706,2025-04-10
chickpea,19.5381376481058,62.1224778749208,84.2180884537863,11.4502649999798,2025-01-01
chickpea,9.49322047877712,59.7022881980463,33.115625927157,11.8783088353448,2025-01-02
chickpea,17.4841484512137,144.334919445853,38.1836484934366,9.04109644952949,2025-01-03
chickpea,14.2226794417454,168.059135003155,95.4873325648614,10.8626062309866,2025-01-04
chickpea,6.41685999579126,50.2329797315548,91.4849290489831,8.92213713374743,2025-01-05
chickpea,19.2024867166549,83.4229550902248,64.8528244511188,7.31975814781864,2025-01-06
chickpea,19.7764961522044,97.3670638513376,44.9398802297813,8.08181402411817,2025-01-07
chickpea,7.52990534142489,129.048739345567,66.0884641618175,6.06122485775622,2025-01-08
chickpea,12.1627338807356,124.79094402149,27.8228942633057,10.8986304885997,2025-01-09
chickpea,14.811510345687,173.177902240913,8.82239959430076,11.0202171633661,2025-01-10
chickpea,11.3781948440239,65.7503391225954,69.6177139271856,7.63589009246487,2025-01-11
chickpea,5.70561873993287,60.0497613336472,25.2200635625703,8.67886560152384,2025-01-12
chickpea,6.04747562313292,62.9130747734576,88.8030064668662,7.22876068290824,2025-01-13
chickpea,14.1148082168718,124.475941783763,47.1180890784585,8.79022103970633,2025-01-14
chickpea,9.98946651264458,186.970186871864,74.217319363931,11.7982272777215,2025-01-15
chickpea,19.192294390421,181.735222210213,29.5477420122182,6.40585388833786,2025-01-16
chickpea,15.4153676848217,198.770253283762,1.65836477770207,5.38154514814553,2025-01-17
chickpea,10.4664717372145,119.373041559907,66.8879936681827,10.4216506842263,2025-01-18
chickpea,5.84610629395161,195.969497100138,73.5943606640557,8.90690800722474,2025-01-19
chickpea,19.8723132706335,133.989250207051,94.3799003152,6.77349533028401,2025-01-20
chickpea,17.4654598305984,148.442652554893,91.7638043591846,11.4513152721269,2025-01-21
chickpea,15.4377164412055,80.6219606301967,80.5616260081971,8.01833411852274,2025-01-22
chickpea,10.9919561284835,142.252181450256,15.333488382127,10.5547652239753,2025-01-23
chickpea,12.368024962474,114.064834783428,54.1830058304284,10.4071978161319,2025-01-24
chickpea,18.0475672433114,83.1893756157734,74.5183297311113,5.30589593787199,2025-01-25
chickpea,13.6367307119206,174.662662089932,78.9237547759399,5.25331391305913,2025-01-26
chickpea,19.8602378052644,73.8718846017867,41.0214041242689,11.5954187768587,2025-01-27
chickpea,13.4018401257396,68.5746304639496,62.454476611674,5.35860840343292,2025-01-28
chickpea,16.6208806123686,64.467382468398,26.402047907932,6.32374463494804,2025-01-29
chickpea,14.1584851569094,169.622590565328,30.6065004103862,10.9232113316941,2025-01-30
chickpea,7.56079278191869,93.7207325793955,1.04795091663043,10.153404882198,2025-01-31
chickpea,18.2633356415535,152.196533253766,46.8042448101175,6.57001616349653,2025-02-01
chickpea,15.4439461598312,124.818615329584,32.4754949732697,10.7501099003672,2025-02-02
chickpea,5.13851586765639,150.646948069763,28.7504131836023,10.0016460281018,2025-02-03
chickpea,11.8621475754743,84.6734271606536,39.9701076187207,7.45328723313101,2025-02-04
chickpea,15.0109460809699,64.5195160832393,53.5673587592325,6.78958705996462,2025-02-05
chickpea,12.5271632335893,101.348815453348,63.3172871817159,8.98328408549141,2025-02-06
chickpea,8.6946679892882,115.37056598476,57.7402037699898,8.8885318660109,2025-02-07
chickpea,18.5178493017199,199.664890312812,52.2859390184639,8.61777716674615,2025-02-08
chickpea,17.2028162020512,156.58038863375,57.2621022896428,6.70905005132075,2025-02-09
chickpea,17.3139283725751,189.124052109631,19.2898436393434,11.5808938943713,2025-02-10
chickpea,19.7810304837462,142.977407578226,94.1763843811107,9.78106760211675,2025-02-11
chickpea,12.253886695549,59.3647424809607,28.5928420175163,10.5432375153754,2025-02-12
chickpea,5.9478421724018,71.3891495506896,40.1180954684438,7.62283263313067,2025-02-13
chickpea,9.94572889060224,194.711422952708,23.07550038345,11.8852756297115,2025-02-14
chickpea,18.4971262593806,139.349800366464,85.5282524370585,8.81966983464879,2025-02-15
chickpea,8.02176629206635,54.3313709347961,87.1750003899084,5.10441243093704,2025-02-16
chickpea,19.1639894962299,89.0942407946625,56.0094689089333,9.29324915549069,2025-02-17
chickpea,11.5258042117734,96.524692677145,6.86843421263929,10.7492277237163,2025-02-18
chickpea,6.1778462020034,109.264004113886,0.902984163264697,8.10977535235564,2025-02-19
chickpea,17.1887203524508,86.0663534415786,30.8412734270815,6.45088207645193,2025-02-20
chickpea,8.5720425009149,73.0905293126407,22.6916598316756,11.97687866919,2025-02-21
chickpea,8.15643114448428,189.525118799946,48.729397184039,6.80987724201002,2025-02-22
chickpea,16.1369813262052,150.562518418572,73.0469814042094,6.00103525319959,2025-02-23
chickpea,8.09064454173304,197.429216993902,59.8053656138849,11.5603465638477,2025-02-24
chickpea,10.4371741845571,84.7009921937103,39.9733711022154,9.25351685429045,2025-02-25
chickpea,6.99892657583007,80.6837765117186,44.6166571926693,6.27910882642895,2025-02-26
chickpea,6.24745174051353,59.7000742066083,19.6679481043392,5.55210144231215,2025-02-27
chickpea,14.5368958025267,119.744337006946,75.7944872828955,9.49797946975448,2025-02-28
chickpea,12.0560740076691,123.379478734727,24.321843271792,8.36277740537671,2025-03-01
chickpea,17.9087716611149,54.3090130622322,77.8697215552597,9.97578230015592,2025-03-02
chickpea,19.032606613544,175.877543981968,37.8643598884482,9.11380447290488,2025-03-03
chickpea,15.045096317237,117.329341650211,33.6768469361672,7.38509576301043,2025-03-04
chickpea,9.28437515675371,190.950663554223,31.6357494282678,7.16633773906507,2025-03-05
chickpea,15.0665696988683,93.5084443683999,56.1046115425214,10.377411334696,2025-03-06
chickpea,13.8005503728168,98.1627481497339,1.38171448853056,10.6920517045465,2025-03-07
chickpea,6.3851491192744,162.318655692206,44.3234325764904,5.06580304569626,2025-03-08
chickpea,11.2765539525034,143.98815300871,39.8221839802019,6.91830061005797,2025-03-09
chickpea,14.9532787373968,197.019671819007,79.0157929108083,10.4822757686118,2025-03-10
chickpea,16.9577618721918,126.454685900012,62.3882783809534,5.46703646573309,2025-03-11
chickpea,7.18837950294752,53.9352911203517,71.1990080643909,9.60232860879825,2025-03-12
chickpea,9.21158920988667,116.557643572216,47.3731392238372,8.9663907912689,2025-03-13
chickpea,11.4160634370465,160.171404841313,51.2371668641043,8.18120535175328,2025-03-14
chickpea,19.3803782143594,82.3262633944427,43.6641971276696,10.8156475909932,2025-03-15
chickpea,12.9115040267794,171.680213221944,29.0741349810596,10.2776833295229,2025-03-16
chickpea,7.79879287887104,111.933466626489,68.9098256830212,6.74236060345835,2025-03-17
chickpea,14.5789491297056,63.1679528321121,28.6758768863041,5.60519369766758,2025-03-18
chickpea,12.5758152858173,135.55733176017,61.5907751215196,9.99751534602387,2025-03-19
chickpea,19.622742721327,161.176313165152,67.0398326585035,11.1397807598275,2025-03-20
chickpea,9.8676243222374,72.6043039258772,44.7199990103134,6.19412227680706,2025-03-21
chickpea,13.142181692018,174.131366268857,96.805662796802,8.28679838193019,2025-03-22
chickpea,19.0899986927827,136.662847993991,21.1887720633025,9.31350989680455,2025-03-23
chickpea,19.383521302963,50.954417880407,81.9554222825036,7.74813929218888,2025-03-24
chickpea,8.756709673821,78.1576018664278,21.6367794264442,10.1674663885675,2025-03-25
chickpea,18.0660526888472,72.4455210856782,24.9820253205944,8.67108642574508,2025-03-26
chickpea,13.7367972884811,127.870822401926,64.7785657681302,8.87074542561499,2025-03-27
chickpea,6.77375664181594,117.703492542219,14.865382099531,6.69222938462246,2025-03-28
chickpea,10.3312958953798,55.6132617215304,85.7714991216798,5.45368593415789,2025-03-29
chickpea,8.81435856008782,108.90887569201,88.8643409824953,6.27764189651712,2025-03-30
chickpea,15.4661877951032,169.089930568196,55.6980268190085,8.71990773656681,2025-03-31
chickpea,16.0978413895544,95.4452279387335,85.6674180037582,11.3296218053411,2025-04-01
chickpea,5.5724707700814,188.770762599452,67.6402382291755,6.50738706940122,2025-04-02
chickpea,6.08351993616504,168.935739095445,78.4866941507338,6.705466281529,2025-04-03
chickpea,19.3863819202124,132.287416420078,41.9088344602543,8.56213183612089,2025-04-04
chickpea,11.9948787158223,152.221472693729,93.4483544026759,5.10302070718865,2025-04-05
chickpea,5.88409892996864,79.1030355972307,58.0626340075376,8.89286478561668,2025-04-06
chickpea,13.8314216177342,95.0062634360363,55.8175326200449,7.53207631043148,2025-04-07
chickpea,7.10919076020025,87.8917147529627,15.4667185043805,11.090525679529,2025-04-08
chickpea,16.2360142910551,170.199148805037,38.9687678361858,8.95693572801621,2025-04-09
chickpea,8.05615652493221,97.4652153263995,0.422334035303062,9.98374139812776,2025-04-10
kidneybeans,12.0534985796782,111.48571649144,69.1730759023602,9.51763865893584,2025-01-01
kidneybeans,8.92516498868705,196.431777520928,61.7522788332103,6.23195778576904,2025-01-02
kidneybeans,7.16682645834137,144.963476861989,39.7586181013638,9.82047492777208,2025-01-03
kidneybeans,8.5592289631082,148.332913688722,12.564163735655,7.69063887597553,2025-01-04
kidneybeans,19.513415420315,129.835474810401,77.1638714375519,6.88239807570899,2025-01-05
kidneybeans,7.41622874513639,72.4624461797907,79.6220453830359,7.98585857475411,2025-01-06
kidneybeans,9.43915163185155,77.5058504248195,59.9813478443378,9.80111792418222,2025-01-07
kidneybeans,13.2251619829959,93.1571549444317,5.37340393765701,8.10385608287084,2025-01-08
kidneybeans,15.6002991018484,187.898808403178,88.8448622957402,8.69169627634242,2025-01-09
kidneybeans,5.71008018780527,54.3017526001771,42.16774630447,10.1472545448001,2025-01-10
kidneybeans,15.0973442936029,121.031783390744,94.5703028168697,6.64730647263338,2025-01-11
kidneybeans,19.1841234820573,58.4088617709796,57.3659285197111,6.86310287463453,2025-01-12
kidneybeans,6.79273994528097,158.529839575281,5.95111768984214,7.29836308144607,2025-01-13
kidneybeans,15.6555585516641,156.233394031265,94.7390729968785,11.4257763393038,2025-01-14
kidneybeans,19.3140353321019,98.6293878844368,11.9471885691209,6.71253413531704,2025-01-15
kidneybeans,7.37478927949577,50.5154159089058,57.8194059265952,6.0611666281554,2025-01-16
kidneybeans,8.41162650800155,95.3511428010562,75.9907830175413,10.6009617545584,2025-01-17
kidneybeans,14.2120650372158,118.483220379228,16.4112574916316,5.35643385809564,2025-01-18
kidneybeans,11.8714709988661,131.597703335619,18.6260520959794,8.11566315561438,2025-01-19
kidneybeans,9.56065906778921,186.905551463336,83.5142987653847,6.73860388452176,2025-01-20
kidneybeans,11.8630029207946,154.485315870932,92.6823007422312,9.27057975523338,2025-01-21
kidneybeans,17.080545520558,128.895124484228,85.899408088922,11.927801913708,2025-01-22
kidneybeans,15.8138080584644,184.062906320789,12.2549511814389,6.24083404817934,2025-01-23
kidneybeans,16.3592845555904,133.626534351924,40.6009022483508,9.7645857154323,2025-01-24
kidneybeans,8.61873123042986,179.133721699248,50.3966949085266,10.9072058209242,2025-01-25
kidneybeans,5.1812993045642,96.0262796120102,81.1034843370066,5.10504088993303,2025-01-26
kidneybeans,16.8390724192534,188.234112600442,43.5594136134019,6.08568530828389,2025-01-27
kidneybeans,7.8059952803497,60.3894849856341,58.0784731148501,8.05543021896111,2025-01-28
kidneybeans,13.0297530004178,137.96694805741,96.1328131608065,10.2822654167844,2025-01-29
kidneybeans,8.47872140908049,71.511635283743,23.3849536964801,10.8956257827995,2025-01-30
